0, 1, 0
-0.64, 0.77, 0
-0.98, 0.17, 0
-0.87, -0.5, 0
-0.34, -0.94, 0
0.34, -0.94, 0
0.87, -0.5, 0
0.98, 0.17, 0
0.64, 0.77, 0
