0, 1, 0
-0.59, 0.81, 0
-0.95, 0.31, 0
-0.95, -0.31, 0
-0.59, -0.81, 0
0, -1, 0
0.59, -0.81, 0
0.95, -0.31, 0
0.95, 0.31, 0
0.59, 0.81, 0
